지점,지점명,일시,기온(°C),기온 QC플래그,강수량(mm),강수량 QC플래그,풍속(m/s),풍속 QC플래그,풍향(16방위),풍향 QC플래그,습도(%),습도 QC플래그,증기압(hPa),이슬점온도(°C),현지기압(hPa),현지기압 QC플래그,해면기압(hPa),해면기압 QC플래그,일조(hr),일조 QC플래그,일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),지면온도 QC플래그,5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
121,영월,2005-03-10 5:00,6.1,0,,,0.7,0,290,0,55,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-10 6:00,5.7,0,,,0.4,0,270,0,57,0,5.3,-1.9,985.3,0,1014.6,0,,9,,,,10,7,ScAs,8,700,,19,,9,,,,
121,영월,2005-03-10 7:00,5.9,0,,,0.5,0,290,0,57,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-10 8:00,6,0,,,0.8,0,250,0,58,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-10 9:00,7.1,0,,,0.8,0,70,0,56,0,5.7,-0.8,984.8,0,1013.9,0,0,0,,,,10,4,ScAs,8,800,0,19,7.2,0,,,,
121,영월,2005-03-10 10:00,8.8,0,,,0.7,0,160,0,54,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-10 11:00,10.5,0,,9,0.8,0,50,0,58,0,,,,9,,9,0.1,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-10 12:00,15.5,0,0,0,4.2,0,250,0,46,0,8.2,4.2,982.7,0,1010.8,0,0.8,0,,,,6,6,Sc,7,1000,,1,,9,,,,
121,영월,2005-03-10 13:00,14.2,0,,9,2.2,0,270,0,54,0,,,,9,,9,0.4,0,,,,,,,,,,710401,,9,,,,
121,영월,2005-03-10 14:00,13.6,0,,9,3.2,0,290,0,57,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-10 15:00,13.6,0,0.1,0,1.8,0,270,0,57,0,9,5.5,981.2,0,1009.5,0,0,0,,,,10,8,ScAs,7,1000,1,1,12.3,0,,,,
121,영월,2005-03-10 16:00,13.5,0,,9,1.9,0,290,0,59,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-10 17:00,12.4,0,,9,0.6,0,160,0,73,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-10 18:00,11.3,0,0,0,1.2,0,140,0,84,0,11.4,9,981.4,0,1010,0,0,0,,,,10,8,ScAs,6,1000,,1,,9,,,,
121,영월,2005-03-10 19:00,11,0,,9,0.5,0,320,0,86,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-10 20:00,10,0,,9,1.6,0,200,0,87,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-10 21:00,9.6,0,0.2,0,0.7,0,160,0,91,0,11.1,8.5,983,0,1011.9,0,,9,,,,10,8,StAs,6,600,1,1,7.3,0,,,,
121,영월,2005-03-10 22:00,9.4,0,,9,0.2,0,0,0,97,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-10 23:00,8.7,0,,9,0.5,0,200,0,98,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 0:00,8.8,0,4.7,0,0.2,0,0,0,98,0,11.3,8.8,982.6,0,1011.5,0,,9,,,,10,8,StAs,6,300,,1,,9,,,,
121,영월,2005-03-11 1:00,9.1,0,,9,2.3,0,320,0,99,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 2:00,8.5,0,,9,2.3,0,290,0,99,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 3:00,8.1,0,4.5,0,2,0,250,0,90,0,9.9,6.8,981.9,0,1010.9,0,,9,,,,10,8,StAs,6,300,1,1,6.4,0,,,,
121,영월,2005-03-11 4:00,7.5,0,,9,1.6,0,290,0,94,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 5:00,6.7,0,,9,1.3,0,290,0,98,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 6:00,6.2,0,5,0,1.9,0,270,0,98,0,9.5,6.2,981.7,0,1010.8,0,,9,,,,10,8,StAs,6,300,,1,,9,,,,
121,영월,2005-03-11 7:00,4.1,0,,9,3,0,70,0,94,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 8:00,3,0,,9,3.8,0,90,0,97,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 9:00,1.6,0,6.5,0,4.3,0,90,0,97,0,6.8,1.4,983.2,0,1012.9,0,0,0,,,,10,7,StNs,6,600,2,1,3.5,0,,,,
121,영월,2005-03-11 10:00,2.3,0,,9,1.4,0,110,0,97,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 11:00,2,0,,9,0.8,0,140,0,95,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 12:00,1.8,0,1,0,1.7,0,140,0,97,0,6.9,1.6,982.4,0,1012.1,0,0,0,,,,10,8,StNs,6,300,,1,,9,,,,
121,영월,2005-03-11 13:00,2.2,0,,9,0.4,0,50,0,97,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 14:00,2.7,0,,9,3.9,0,250,0,84,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-11 15:00,4.3,0,0.5,0,3.3,0,250,0,70,0,5.9,-0.4,981.3,0,1010.7,0,0.5,0,,,,10,5,ScAc,10,1400,1,1,10.5,0,,,,
121,영월,2005-03-11 16:00,1.7,0,,9,6.5,0,250,0,65,0,,,,9,,9,0.3,0,,,,,,,,,,5,,9,,,,
121,영월,2005-03-11 17:00,1.1,0,,9,5.1,0,270,0,58,0,,,,9,,9,0.3,0,,,,,,,,,,5,,9,,,,
121,영월,2005-03-11 18:00,-0.8,0,0,0,4.9,0,270,0,67,0,3.8,-6.3,982.9,0,1012.9,0,0.1,0,,,,8,3,ScAs,7,1000,,5,,9,,,,
121,영월,2005-03-11 19:00,-2.1,0,,9,5.6,0,250,0,75,0,,,,9,,9,0,0,,,,,,,,,,5,,9,,,,
121,영월,2005-03-11 20:00,-2.3,0,,9,4.9,0,250,0,73,0,,,,9,,9,,9,,,,,,,,,,5,,9,,,,
121,영월,2005-03-11 21:00,-2.3,0,0,0,3.4,0,270,0,66,0,3.3,-8.1,985,0,1015.2,0,,9,,,,10,6,StAs,7,600,11,5,-0.5,0,,,,
121,영월,2005-03-11 22:00,-2.8,0,,9,5.2,0,270,0,60,0,,,,9,,9,,9,,,,,,,,,,5,,9,,,,
121,영월,2005-03-11 23:00,-3.7,0,,9,4,0,270,0,61,0,,,,9,,9,,9,,,,,,,,,,5,,9,,,,
121,영월,2005-03-12 0:00,-4.3,0,0,0,5,0,270,0,52,0,2.2,-13.3,986.6,0,1017.1,0,,9,,,,8,8,Sc,7,1200,,5,,9,,,,
121,영월,2005-03-12 1:00,-4.8,0,,9,3.9,0,270,0,53,0,,,,9,,9,,9,,,,,,,,,,5,,9,,,,
121,영월,2005-03-12 2:00,-5,0,,9,4.3,0,290,0,49,0,,,,9,,9,,9,,,,,,,,,,5,,9,,,,
121,영월,2005-03-12 3:00,-5.6,0,0,0,5,0,290,0,41,0,1.6,-17.6,987.5,0,1018.2,0,,9,,,,6,6,Sc,7,1500,11,,-2.5,0,,,,
121,영월,2005-03-12 4:00,-6.2,0,,,6.1,0,270,0,39,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 5:00,-6.8,0,,,4.1,0,270,0,40,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 6:00,-7.3,0,,,4.2,0,270,0,42,0,1.4,-19,988.4,0,1019.3,0,,9,,,,0,0,,,1500,,,,9,,,,
121,영월,2005-03-12 7:00,-7.8,0,,,2.5,0,250,0,43,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 8:00,-7.1,0,,,3.3,0,270,0,39,0,,,,9,,9,0.8,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 9:00,-6,0,,,3.7,0,290,0,36,0,1.3,-19.5,989.6,0,1020.5,0,1,0,,,,0,0,,,1800,11,,-0.9,0,,,,
121,영월,2005-03-12 10:00,-5,0,,,2.8,0,270,0,32,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 11:00,-4.1,0,,,5.5,0,250,0,31,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 12:00,-2.9,0,,,5.6,0,270,0,30,0,1.4,-18.6,989.2,0,1019.6,0,1,0,,,,3,3,Sc,8,2000,,,,9,,,,
121,영월,2005-03-12 13:00,-2.5,0,,,5.5,0,290,0,27,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 14:00,-1.9,0,,,3.4,0,290,0,28,0,,,,9,,9,0.8,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 15:00,-1.6,0,,,5.5,0,270,0,27,0,1.4,-18.5,987.9,0,1018.2,0,0.4,0,,,,5,5,Sc,8,2300,1,,5.3,0,,,,
121,영월,2005-03-12 16:00,-1.1,0,,,4.6,0,290,0,26,0,,,,9,,9,0.8,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 17:00,-1.3,0,,,4.3,0,250,0,23,0,,,,9,,9,0.8,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 18:00,-2.7,0,,,4,0,250,0,33,0,1.6,-17.2,988,0,1018.4,0,0.9,0,,,,3,3,Sc,8,2300,,,,9,,,,
121,영월,2005-03-12 19:00,-3.5,0,,,2.6,0,250,0,33,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 20:00,-3.9,0,,,3.5,0,290,0,31,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 21:00,-4.3,0,,,3.5,0,270,0,34,0,1.4,-18.5,990,0,1020.6,0,,9,,,,7,7,Sc,8,2000,4,,-1.7,0,,,,
121,영월,2005-03-12 22:00,-4.8,0,,,4.5,0,270,0,37,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-12 23:00,-5.3,0,,,3.4,0,290,0,42,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 0:00,-5.5,0,,,4.6,0,270,0,43,0,1.7,-16.9,990.6,0,1021.4,0,,9,,,,9,2,ScAc,8,1800,,,,9,,,,
121,영월,2005-03-13 1:00,-5.9,0,,,4.5,0,290,0,40,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 2:00,-6.5,0,,,2.4,0,270,0,43,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 3:00,-6.9,0,,,2.2,0,270,0,47,0,1.6,-17.3,990.3,0,1021.2,0,,9,,,,0,0,,,1800,4,,-3.4,0,,,,
121,영월,2005-03-13 4:00,-7.7,0,,,1.7,0,320,0,51,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 5:00,-7.9,0,,,1.8,0,290,0,51,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 6:00,-8.1,0,,,1.3,0,290,0,53,0,1.6,-17.1,989.7,0,1020.8,0,,9,,,,0,0,,,1800,,,,9,,,,
121,영월,2005-03-13 7:00,-9.1,0,,,1.7,0,270,0,61,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 8:00,-7.3,0,,,2.5,0,290,0,52,0,,,,9,,9,0.8,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 9:00,-5,0,,,3.5,0,270,0,37,0,1.5,-18.2,990.1,0,1020.8,0,1,0,,,,0,0,,,1800,4,,-0.3,0,,,,
121,영월,2005-03-13 10:00,-3.8,0,,,5.9,0,320,0,29,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 11:00,-2.5,0,,,5.3,0,290,0,27,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 12:00,-0.7,0,,,4.7,0,290,0,23,0,1.3,-19.5,988.9,0,1019.1,0,1,0,,,,0,0,,,2300,,,,9,,,,
121,영월,2005-03-13 13:00,-0.2,0,,,5.3,0,320,0,20,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 14:00,1.6,0,,,4.7,0,270,0,19,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 15:00,1.3,0,,,5.2,0,290,0,16,0,1.1,-21.8,985.9,0,1015.7,0,1,0,,,,2,2,Sc,10,2700,1,,8.5,0,,,,
121,영월,2005-03-13 16:00,2,0,,,5.4,0,270,0,14,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 17:00,1,0,,,4.6,0,270,0,21,0,,,,9,,9,0.9,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 18:00,-0.5,0,,,4.6,0,270,0,28,0,1.6,-17,986.5,0,1016.6,0,0.4,0,,,,4,4,Sc,9,2500,,,,9,,,,
121,영월,2005-03-13 19:00,-1.1,0,,,4.5,0,270,0,31,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 20:00,-1.7,0,,,4.5,0,270,0,31,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 21:00,-2.1,0,,,4.1,0,270,0,33,0,1.7,-16.6,988.8,0,1019.1,0,,9,,,,2,2,Sc,9,2000,4,,-1.7,0,,,,
121,영월,2005-03-13 22:00,-2.3,0,,,3.6,0,270,0,34,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-13 23:00,-2.4,0,,,3.5,0,270,0,36,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 0:00,-2.9,0,,,3.5,0,270,0,38,0,1.8,-15.7,989.2,0,1019.6,0,,9,,,,0,0,,,1800,,,,9,,,,
121,영월,2005-03-14 1:00,-3.2,0,,,3.1,0,270,0,36,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 2:00,-4.2,0,,,1.8,0,270,0,41,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 3:00,-5.1,0,,,0.3,0,160,0,44,0,1.8,-16.2,989.4,0,1020.1,0,,9,,,,0,0,,,1800,4,,-3.6,0,,,,
121,영월,2005-03-14 4:00,-6.3,0,,,0.5,0,290,0,49,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 5:00,-7.2,0,,,0.3,0,250,0,55,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 6:00,-7.5,0,,,0.5,0,20,0,60,0,1.9,-14.9,989.9,0,1020.9,0,,9,,,,0,0,,,1800,,,,9,,,,
121,영월,2005-03-14 7:00,-8.4,0,,,0.4,0,340,0,65,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 8:00,-5.8,0,,,0.9,0,50,0,60,0,,,,9,,9,0.9,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 9:00,-2.1,0,,,1,0,140,0,49,0,2.5,-11.7,991.7,0,1022.1,0,1,0,,,,0,0,,,2000,1,,1.1,0,,,,
121,영월,2005-03-14 10:00,0.4,0,,,2,0,270,0,30,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 11:00,2.7,0,,,1.8,0,290,0,26,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 12:00,4.5,0,,,5.2,0,270,0,18,0,1.5,-17.7,990.7,0,1020.3,0,1,0,,,,0,0,,,2200,,,,9,,,,
121,영월,2005-03-14 13:00,6.1,0,,,4.2,0,320,0,18,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 14:00,6.6,0,,,4,0,290,0,18,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 15:00,7.3,0,,,3.6,0,250,0,17,0,1.8,-16.1,989.6,0,1018.8,0,1,0,,,,0,0,,,2200,1,,12.4,0,,,,
121,영월,2005-03-14 16:00,7,0,,,4.3,0,250,0,20,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 17:00,7,0,,,4.1,0,250,0,22,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 18:00,6,0,,,3.8,0,250,0,25,0,2.4,-12.4,990,0,1019.5,0,1,0,,,,0,0,,,2200,,,,9,,,,
121,영월,2005-03-14 19:00,4.5,0,,,3,0,250,0,28,0,,,,9,,9,0.1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 20:00,3.9,0,,,2.1,0,270,0,28,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 21:00,1.3,0,,,1.4,0,230,0,41,0,2.8,-10.3,992.4,0,1022.4,0,,9,,,,0,0,,,2200,4,,-0.7,0,,,,
121,영월,2005-03-14 22:00,0.1,0,,,0.3,0,50,0,45,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-14 23:00,-1.1,0,,,0.5,0,180,0,50,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 0:00,-2.1,0,,,0.4,0,250,0,57,0,2.9,-9.8,992.3,0,1022.8,0,,9,,,,3,0,Ci,,1800,,,,9,,,,
121,영월,2005-03-15 1:00,-2.5,0,,,0.1,0,0,0,59,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 2:00,-2.5,0,,,0.3,0,50,0,60,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 3:00,-3.2,0,,,0.2,0,0,0,65,0,3,-9.3,992.4,0,1022.9,0,,9,,,,6,0,Ci,,1200,4,,-1.5,0,,,,
121,영월,2005-03-15 4:00,-3.5,0,,,0.2,0,0,0,68,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 5:00,-3.4,0,,,0.1,0,0,0,68,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 6:00,-3.4,0,,,0,0,0,0,69,0,3.2,-8.7,991.9,0,1022.5,0,,9,,,,9,0,Ci,,1200,,,,9,,,,
121,영월,2005-03-15 7:00,-3.4,0,,,0.4,0,290,0,72,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 8:00,-2.7,0,,,0.5,0,320,0,70,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 9:00,-0.8,0,,,0.6,0,270,0,61,0,3.5,-7.5,993.2,0,1023.5,0,0,0,,,,10,10,As,30,1200,4,,-0.6,0,,,,
121,영월,2005-03-15 10:00,2.1,0,,,1.4,0,180,0,53,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 11:00,3.7,0,,,1.6,0,360,0,47,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 12:00,6.5,0,,,1.6,0,270,0,30,0,3,-9.6,991.7,0,1021.1,0,0.8,0,,,,6,6,Ac,30,1500,,,,9,,,,
121,영월,2005-03-15 13:00,7.6,0,,,3.1,0,270,0,21,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 14:00,8.5,0,,,3.8,0,270,0,26,0,,,,9,,9,0.9,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 15:00,8.3,0,,,5,0,290,0,26,0,2.9,-9.9,990.2,0,1019.4,0,0.7,0,,,,4,4,Sc,9,1800,0,,13.5,0,,,,
121,영월,2005-03-15 16:00,8.1,0,,,4,0,200,0,31,0,,,,9,,9,0.8,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 17:00,7.4,0,,,3.8,0,250,0,35,0,,,,9,,9,0.3,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 18:00,6.4,0,,,3.1,0,270,0,40,0,3.9,-6,990.9,0,1020.3,0,0,0,,,,4,2,AcCi,35,1400,,,,9,,,,
121,영월,2005-03-15 19:00,5.5,0,,,2.5,0,250,0,47,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 20:00,4.5,0,,,2.6,0,250,0,55,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 21:00,3.4,0,,,0.7,0,320,0,59,0,4.7,-3.6,993.1,0,1022.9,0,,9,,,,5,3,AcCi,35,1200,0,,1,0,,,,
121,영월,2005-03-15 22:00,1.5,0,,,0.3,0,230,0,65,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-15 23:00,1.1,0,,,0.9,0,340,0,72,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-16 0:00,-0.2,0,,,0,0,0,0,82,0,4.9,-2.9,993.7,0,1024,0,,9,,,,4,0,Ci,,700,,19,,9,,,,
121,영월,2005-03-16 1:00,-0.9,0,,,1.2,0,270,0,86,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-16 2:00,-1.6,0,,,0.7,0,290,0,89,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-16 3:00,-1.2,0,,,0.5,0,290,0,89,0,4.9,-2.9,995.2,0,1025.6,0,,9,,,,8,8,Sc,9,500,0,19,-0.2,0,,,,
121,영월,2005-03-16 4:00,-1,0,,,1.5,0,270,0,88,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-16 5:00,-0.7,0,,,0.6,0,270,0,87,0,,,,9,,9,,9,,,,,,,,,,19,,9,,,,
121,영월,2005-03-16 6:00,-0.8,0,,,0.5,0,320,0,87,0,5,-2.8,995.7,0,1026.1,0,,9,,,,8,8,St,7,300,,19,,9,,,,
121,영월,2005-03-16 7:00,-0.8,0,,,0.5,0,290,0,89,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-16 8:00,0.3,0,,,0.4,0,340,0,85,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-16 9:00,2.2,0,,,0.5,0,140,0,77,0,5.6,-1.2,997.3,0,1027.3,0,0,0,,,,8,4,ScAc,8,500,0,19,4.8,0,,,,
121,영월,2005-03-16 10:00,6,0,,,1.8,0,160,0,54,0,,,,9,,9,0.9,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-16 11:00,6.6,0,,,2.2,0,340,0,47,0,,,,9,,9,1,0,,,,,,,,,,19,,9,,,,
121,영월,2005-03-16 12:00,10.3,0,,,1.5,0,200,0,32,0,4.1,-5.4,995.4,0,1024.5,0,1,0,,,,3,0,Ci,,1000,,19,,9,,,,
121,영월,2005-03-16 13:00,11.2,0,,,1.8,0,360,0,30,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-16 14:00,12.9,0,,,2.7,0,360,0,25,0,,,,9,,9,1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-16 15:00,13.5,0,,,2.1,0,20,0,26,0,4.1,-5.4,991.3,0,1019.9,0,0.9,0,,,,7,0,Ci,,1500,0,,19.2,0,,,,
121,영월,2005-03-16 16:00,13.6,0,,,1.9,0,290,0,24,0,,,,9,,9,0.8,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-16 17:00,13.4,0,,,2.5,0,290,0,22,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-16 18:00,12.7,0,,,2.6,0,320,0,24,0,3.6,-7.1,990.6,0,1019.3,0,0.5,0,,,,7,2,AcCi,30,1800,,,,9,,,,
121,영월,2005-03-16 19:00,10.9,0,,,1.1,0,340,0,27,0,,,,9,,9,0,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-16 20:00,8.4,0,,,2.1,0,110,0,37,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-16 21:00,7.6,0,,,0.4,0,70,0,40,0,4.2,-4.9,990.4,0,1019.7,0,,9,,,,10,7,AcCi,30,1200,0,,5,0,,,,
121,영월,2005-03-16 22:00,7,0,,,0.4,0,180,0,42,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-16 23:00,6.6,0,,,0.4,0,50,0,46,0,,,,9,,9,,9,,,,,,,,,,,,9,,,,
121,영월,2005-03-17 0:00,5.8,0,,,1.9,0,340,0,49,0,4.6,-3.8,988.6,0,1018,0,,9,,,,10,3,ScAs,8,800,,19,,9,,,,
121,영월,2005-03-17 1:00,5.3,0,,9,1.9,0,320,0,56,0,,,,9,,9,,9,,,,,,,,,,1901,,9,,,,
121,영월,2005-03-17 2:00,4.7,0,,9,0.9,0,140,0,64,0,,,,9,,9,,9,,,,,,,,,,1901,,9,,,,
121,영월,2005-03-17 3:00,3.7,0,1,0,0.7,0,290,0,88,0,7.1,2.2,986.3,0,1015.9,0,,9,,,,10,8,StNs,7,500,1,1,4,0,,,,
121,영월,2005-03-17 4:00,3.4,0,,9,0.8,0,140,0,96,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-17 5:00,3.4,0,,9,3.9,0,140,0,97,0,,,,9,,9,,9,,,,,,,,,,1,,9,,,,
121,영월,2005-03-17 6:00,3.2,0,4.5,0,2.2,0,290,0,97,0,7.6,3,984.4,0,1014,0,,9,,,,10,8,StNs,6,500,,1,,9,,,,
121,영월,2005-03-17 7:00,2.3,0,,9,1.9,0,290,0,94,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-17 8:00,1.7,0,,9,1.9,0,290,0,96,0,,,,9,,9,0,0,,,,,,,,,,1,,9,,,,
121,영월,2005-03-17 9:00,1.5,0,3.5,0,0.3,0,250,0,96,0,6.7,1.2,984.4,0,1014.2,0,0,0,,,,10,8,StNs,6,300,1,601,3,0,,,,
121,영월,2005-03-17 10:00,2.5,0,,9,0.3,0,340,0,97,0,,,,9,,9,0,0,,,,,,,,,,601,,9,,,,
121,영월,2005-03-17 11:00,5,0,,9,1.8,0,70,0,94,0,,,,9,,9,0,0,,,,,,,,,,1901,,9,,,,
121,영월,2005-03-17 12:00,6.5,0,0,0,1.7,0,90,0,83,0,8.2,4.1,982.8,0,1012,0,0,0,,,,9,5,ScAs,7,800,,19,,9,,,,
121,영월,2005-03-17 13:00,7.1,0,,9,2.3,0,320,0,61,0,,,,9,,9,0.1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-17 14:00,7.8,0,,9,3.6,0,270,0,56,0,,,,9,,9,0.1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-17 15:00,7.8,0,,9,4,0,270,0,58,0,6.2,0.3,982.3,0,1011.3,0,0,0,,,,10,7,ScAs,8,1000,1,,8.2,0,,,,
121,영월,2005-03-17 16:00,7.8,0,,9,3.3,0,250,0,60,0,,,,9,,9,0.1,0,,,,,,,,,,,,9,,,,
121,영월,2005-03-17 17:00,8,0,,9,4,0,270,0,56,0,,,,9,,9,0,0,,,,,,,,,,19,,9,,,,
