지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),FZ_flag
121,영월,2007-12-13 23:00,-1.8,0.0,0.5,230,55.0,3.1,-9.1,984.4,1014.4,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1800.0,,,-1.6,0
121,영월,2007-12-14 0:00,-2.2,0.0,2.1,250,58.0,3.0,-9.7,985.3,1015.5,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1800.0,,,-1.6,0
121,영월,2007-12-14 1:00,-2.7,0.0,2.3,270,61.0,3.0,-9.7,985.3,1015.5,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1800.0,,,-1.6,0
121,영월,2007-12-14 2:00,-2.9,0.0,2.3,270,61.0,3.0,-9.7,985.3,1015.5,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1800.0,,,-1.6,0
121,영월,2007-12-14 3:00,-3.5,0.0,1.6,270,64.0,2.9,-9.8,986.2,1016.6,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1800.0,0,,-4.5,0
121,영월,2007-12-14 4:00,-3.9,0.0,0.9,290,66.0,2.9,-9.8,986.2,1016.6,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1800.0,,,-4.5,0
121,영월,2007-12-14 5:00,-4.2,0.0,0.9,320,66.0,2.9,-9.8,986.2,1016.6,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1800.0,,,-4.5,0
121,영월,2007-12-14 6:00,-5.6,0.0,2.1,270,75.0,2.9,-10.1,987.0,1017.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1800.0,,,-4.5,0
121,영월,2007-12-14 7:00,-6.2,0.0,1.0,270,77.0,2.9,-10.1,987.0,1017.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1800.0,,,-4.5,0
121,영월,2007-12-14 8:00,-6.7,0.0,0.2,0,81.0,2.9,-10.1,987.0,1017.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1800.0,,,-4.5,0
121,영월,2007-12-14 9:00,-4.2,0.0,0.7,90,72.0,3.1,-9.0,988.1,1018.6,1.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1500.0,0,,-3.0,0
121,영월,2007-12-14 10:00,-1.9,0.0,1.6,50,60.0,3.1,-9.0,988.1,1018.6,1.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1500.0,,,-3.0,0
121,영월,2007-12-14 11:00,-0.4,0.0,1.4,230,54.0,3.1,-9.0,988.1,1018.6,1.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1500.0,,,-3.0,0
121,영월,2007-12-14 12:00,0.7,0.0,1.8,270,43.0,2.8,-10.3,987.3,1017.2,1.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1500.0,,,-3.0,0
121,영월,2007-12-14 13:00,2.0,0.0,2.7,290,36.0,2.8,-10.3,987.3,1017.2,1.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1500.0,,,-3.0,0
121,영월,2007-12-14 14:00,3.0,0.0,3.1,250,33.0,2.8,-10.3,987.3,1017.2,1.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,1500.0,,,-3.0,0
121,영월,2007-12-14 15:00,3.1,0.0,3.9,230,31.0,2.4,-12.2,986.0,1015.7,1.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,2000.0,0,,6.7,0
121,영월,2007-12-14 16:00,2.4,0.0,4.4,270,29.0,2.4,-12.2,986.0,1015.7,1.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,2000.0,,,6.7,0
121,영월,2007-12-14 17:00,1.3,0.0,2.5,290,32.0,2.4,-12.2,986.0,1015.7,0.6,0.0,0.0,0.0,0.0,0.0,Sc,11.0,2000.0,,,6.7,0
121,영월,2007-12-14 18:00,-0.2,0.0,1.6,270,39.0,2.3,-12.6,987.0,1017.1,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,2000.0,,,6.7,0
121,영월,2007-12-14 19:00,-1.5,0.0,2.0,270,47.0,2.3,-12.6,987.0,1017.1,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,2000.0,,,6.7,0
121,영월,2007-12-14 20:00,-1.6,0.0,0.0,0,49.0,2.3,-12.6,987.0,1017.1,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,2000.0,,,6.7,0
121,영월,2007-12-14 21:00,-1.7,0.0,0.8,270,53.0,2.8,-10.3,988.5,1018.7,0.0,0.0,0.0,0.0,6.0,6.0,Sc,11.0,2000.0,0,,-1.3,0
121,영월,2007-12-14 22:00,-1.5,0.0,0.2,0,58.0,2.8,-10.3,988.5,1018.7,0.0,0.0,0.0,0.0,6.0,6.0,Sc,11.0,2000.0,,,-1.3,0
121,영월,2007-12-14 23:00,-1.5,0.0,0.3,0,60.0,2.8,-10.3,988.5,1018.7,0.0,0.0,0.0,0.0,6.0,6.0,Sc,11.0,2000.0,,,-1.3,0
121,영월,2007-12-15 0:00,-1.1,0.0,0.8,290,55.0,3.1,-9.2,988.2,1018.4,0.0,0.0,0.0,0.0,8.0,8.0,Sc,11.0,1500.0,,,-1.3,0
121,영월,2007-12-15 1:00,-0.9,0.0,0.3,0,57.0,3.1,-9.2,988.2,1018.4,0.0,0.0,0.0,0.0,8.0,8.0,Sc,11.0,1500.0,,,-1.3,0
121,영월,2007-12-15 2:00,-1.0,0.0,1.0,290,60.0,3.1,-9.2,988.2,1018.4,0.0,0.0,0.0,0.0,8.0,8.0,Sc,11.0,1500.0,,,-1.3,0
121,영월,2007-12-15 3:00,-0.9,0.0,0.9,320,64.0,3.6,-7.0,988.1,1018.2,0.0,0.0,0.0,0.0,10.0,8.0,StAs,6.0,1200.0,0,5,-0.6,0
121,영월,2007-12-15 4:00,-2.2,0.0,1.4,290,85.0,3.6,-7.0,988.1,1018.2,0.0,0.0,0.0,0.0,10.0,8.0,StAs,6.0,1200.0,,5,-0.6,0
121,영월,2007-12-15 5:00,-2.2,0.0,0.3,0,88.0,3.6,-7.0,988.1,1018.2,0.0,0.0,1.8,0.0,10.0,8.0,StAs,6.0,1200.0,,5,-0.6,0
121,영월,2007-12-15 6:00,-2.2,2.5,0.3,0,89.0,4.5,-4.0,988.2,1018.6,0.0,0.0,3.3,3.3,10.0,8.0,StNs,6.0,300.0,,5,-0.6,0
121,영월,2007-12-15 7:00,-2.1,0.0,0.2,0,89.0,4.5,-4.0,988.2,1018.6,0.0,0.0,3.6,0.0,10.0,8.0,StNs,6.0,300.0,,5,-0.6,0
121,영월,2007-12-15 8:00,-1.8,0.0,0.9,250,89.0,4.5,-4.0,988.2,1018.6,0.0,0.0,5.0,0.0,10.0,8.0,StNs,6.0,300.0,,5,-0.6,0
121,영월,2007-12-15 9:00,-1.2,1.5,0.4,0,88.0,4.9,-3.1,988.8,1019.0,0.0,0.0,5.3,2.0,10.0,8.0,StNs,6.0,150.0,13,5,-0.2,0
121,영월,2007-12-15 10:00,-0.4,0.0,1.3,320,88.0,4.9,-3.1,988.8,1019.0,0.0,0.0,7.0,0.0,10.0,8.0,StNs,6.0,150.0,,5,-0.2,0
121,영월,2007-12-15 11:00,0.5,0.0,0.7,200,82.0,4.9,-3.1,988.8,1019.0,0.1,0.0,6.0,0.0,10.0,8.0,StNs,6.0,150.0,,5,-0.2,0
121,영월,2007-12-15 12:00,2.1,1.1,1.8,270,78.0,5.6,-1.1,988.4,1018.2,0.3,0.0,5.0,1.7,7.0,7.0,Sc,7.0,300.0,,1905,-0.2,0
121,영월,2007-12-15 13:00,3.6,0.0,2.9,250,66.0,5.6,-1.1,988.4,1018.2,0.8,0.0,2.5,0.0,7.0,7.0,Sc,7.0,300.0,,19,-0.2,0
121,영월,2007-12-15 14:00,3.1,0.0,3.7,250,58.0,5.6,-1.1,988.4,1018.2,0.7,0.0,1.0,0.0,7.0,7.0,Sc,7.0,300.0,,19,-0.2,0
121,영월,2007-12-15 15:00,2.7,0.0,4.7,270,48.0,3.6,-7.0,988.2,1018.0,0.2,0.0,0.5,0.0,5.0,5.0,Sc,9.0,1500.0,12,,0.0,0
121,영월,2007-12-15 16:00,2.3,0.0,5.6,270,45.0,3.6,-7.0,988.2,1018.0,0.4,0.0,0.5,0.0,5.0,5.0,Sc,9.0,1500.0,,,0.0,0
121,영월,2007-12-15 17:00,1.8,0.0,2.4,250,46.0,3.6,-7.0,988.2,1018.0,0.0,0.0,0.5,0.0,5.0,5.0,Sc,9.0,1500.0,,,0.0,0
121,영월,2007-12-15 18:00,0.9,0.0,1.5,270,49.0,3.3,-8.4,991.0,1021.0,0.0,0.0,0.5,0.0,3.0,3.0,Sc,10.0,1500.0,,,0.0,0
121,영월,2007-12-15 19:00,0.2,0.0,1.7,320,48.0,3.3,-8.4,991.0,1021.0,0.0,0.0,0.0,0.0,3.0,3.0,Sc,10.0,1500.0,,,0.0,0
121,영월,2007-12-15 20:00,-0.2,0.0,1.7,270,48.0,3.3,-8.4,991.0,1021.0,0.0,0.0,0.0,0.0,3.0,3.0,Sc,10.0,1500.0,,,0.0,0
121,영월,2007-12-15 21:00,-1.5,0.0,2.1,290,54.0,2.9,-9.8,993.3,1023.7,0.0,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1800.0,12,,-0.4,0
121,영월,2007-12-15 22:00,-3.0,0.0,0.6,70,66.0,2.9,-9.8,993.3,1023.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1800.0,,,-0.4,0
121,영월,2007-12-15 23:00,-4.2,0.0,1.1,270,71.0,2.9,-9.8,993.3,1023.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1800.0,,,-0.4,0
121,영월,2007-12-16 0:00,-4.1,0.0,0.2,0,71.0,3.1,-9.1,995.0,1025.7,0.0,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1800.0,,,-0.4,0
121,영월,2007-12-16 1:00,-5.1,0.0,1.9,290,75.0,3.1,-9.1,995.0,1025.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1800.0,,,-0.4,0
121,영월,2007-12-16 2:00,-6.0,0.0,0.3,0,80.0,3.1,-9.1,995.0,1025.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1800.0,,,-0.4,0
121,영월,2007-12-16 3:00,-6.6,0.0,0.1,0,83.0,2.9,-9.9,996.6,1027.7,0.0,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1500.0,12,,-3.6,0
121,영월,2007-12-16 4:00,-7.0,0.0,0.3,0,84.0,2.9,-9.9,996.6,1027.7,0.0,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1500.0,,,-3.6,0
121,영월,2007-12-16 5:00,-7.8,0.0,0.2,0,85.0,2.9,-9.9,996.6,1027.7,0.0,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1500.0,,,-3.6,0
121,영월,2007-12-16 6:00,-8.6,0.0,0.1,0,85.0,2.5,-11.8,997.8,1029.1,0.0,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1300.0,,,-3.6,0
121,영월,2007-12-16 7:00,-8.9,0.0,0.8,290,85.0,2.5,-11.8,997.8,1029.1,0.0,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1300.0,,,-3.6,0
121,영월,2007-12-16 8:00,-9.2,0.0,0.5,270,84.0,2.5,-11.8,997.8,1029.1,0.0,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1300.0,,,-3.6,0
121,영월,2007-12-16 9:00,-7.4,0.0,0.5,20,82.0,2.7,-10.9,999.1,1030.4,0.6,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1300.0,12,,-4.0,0
121,영월,2007-12-16 10:00,-5.2,0.0,0.8,160,76.0,2.7,-10.9,999.1,1030.4,1.0,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1300.0,,,-4.0,0
121,영월,2007-12-16 11:00,-3.0,0.0,1.0,140,67.0,2.7,-10.9,999.1,1030.4,1.0,0.0,0.5,0.0,0.0,0.0,Sc,10.0,1300.0,,,-4.0,0
121,영월,2007-12-16 12:00,-0.4,0.0,0.6,200,58.0,3.4,-7.7,998.1,1028.5,1.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1500.0,,,-4.0,0
121,영월,2007-12-16 13:00,0.8,0.0,1.5,340,55.0,3.4,-7.7,998.1,1028.5,1.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1500.0,,,-4.0,0
121,영월,2007-12-16 14:00,1.4,0.0,1.5,290,45.0,3.4,-7.7,998.1,1028.5,1.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1500.0,,,-4.0,0
121,영월,2007-12-16 15:00,2.2,0.0,2.2,250,37.0,2.7,-10.8,995.5,1025.6,1.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1500.0,11,,0.1,0
121,영월,2007-12-16 16:00,1.6,0.0,3.5,250,41.0,2.7,-10.8,995.5,1025.6,1.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1500.0,,,0.1,0
121,영월,2007-12-16 17:00,0.6,0.0,3.4,250,45.0,2.7,-10.8,995.5,1025.6,0.5,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1500.0,,,0.1,0
121,영월,2007-12-16 18:00,-0.6,0.0,1.0,290,50.0,2.9,-9.9,996.4,1026.8,0.0,0.0,0.0,0.0,1.0,0.0,Ci,10.0,1500.0,,,0.1,0
121,영월,2007-12-16 19:00,-1.8,0.0,0.7,70,61.0,2.9,-9.9,996.4,1026.8,0.0,0.0,0.0,0.0,1.0,0.0,Ci,10.0,1500.0,,,0.1,0
121,영월,2007-12-16 20:00,-3.2,0.0,0.3,0,67.0,2.9,-9.9,996.4,1026.8,0.0,0.0,0.0,0.0,1.0,0.0,Ci,10.0,1500.0,,,0.1,0
121,영월,2007-12-16 21:00,-4.3,0.0,0.5,140,72.0,3.1,-9.2,996.1,1026.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,10.0,1500.0,11,,-1.8,0
121,영월,2007-12-16 22:00,-4.9,0.0,0.4,0,76.0,3.1,-9.2,996.1,1026.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,10.0,1500.0,,,-1.8,0
121,영월,2007-12-16 23:00,-6.1,0.0,0.6,20,81.0,3.1,-9.2,996.1,1026.9,0.0,0.0,0.0,0.0,0.0,0.0,Ci,10.0,1500.0,,19,-1.8,0
121,영월,2007-12-17 0:00,-4.9,0.0,0.3,0,81.0,3.3,-8.3,996.2,1027.1,0.0,0.0,0.0,0.0,8.0,8.0,Sc,9.0,400.0,,19,-1.8,0
121,영월,2007-12-17 1:00,-4.6,0.0,0.1,0,79.0,3.3,-8.3,996.2,1027.1,0.0,0.0,0.0,0.0,8.0,8.0,Sc,9.0,400.0,,19,-1.8,0
121,영월,2007-12-17 2:00,-4.3,0.0,0.7,230,79.0,3.3,-8.3,996.2,1027.1,0.0,0.0,0.0,0.0,8.0,8.0,Sc,9.0,400.0,,19,-1.8,0
121,영월,2007-12-17 3:00,-4.2,0.0,0.5,290,79.0,3.4,-7.8,996.0,1026.8,0.0,0.0,0.0,0.0,8.0,8.0,Sc,9.0,400.0,11,19,-1.7,0
121,영월,2007-12-17 4:00,-3.9,0.0,0.1,0,78.0,3.4,-7.8,996.0,1026.8,0.0,0.0,0.0,0.0,8.0,8.0,Sc,9.0,400.0,,19,-1.7,0
121,영월,2007-12-17 5:00,-3.7,0.0,0.4,0,77.0,3.4,-7.8,996.0,1026.8,0.0,0.0,0.0,0.0,8.0,8.0,Sc,9.0,400.0,,1905,-1.7,0
121,영월,2007-12-17 6:00,-3.5,0.0,0.3,0,78.0,3.6,-7.2,994.8,1025.5,0.0,0.0,0.0,0.0,9.0,9.0,Sc,8.0,600.0,,1905,-1.7,0
121,영월,2007-12-17 7:00,-3.3,0.0,0.0,0,78.0,3.6,-7.2,994.8,1025.5,0.0,0.0,0.0,0.0,9.0,9.0,Sc,8.0,600.0,,19,-1.7,0
121,영월,2007-12-17 8:00,-3.1,0.0,0.3,0,79.0,3.6,-7.2,994.8,1025.5,0.0,0.0,0.0,0.0,9.0,9.0,Sc,8.0,600.0,,19,-1.7,0
121,영월,2007-12-17 9:00,-2.8,0.0,0.1,0,77.0,3.7,-6.6,995.0,1025.6,0.0,0.0,0.0,0.0,10.0,6.0,ScAs,9.0,1000.0,11,19,-1.0,0
121,영월,2007-12-17 10:00,-1.9,0.0,0.7,320,77.0,3.7,-6.6,995.0,1025.6,0.0,0.0,0.0,0.0,10.0,6.0,ScAs,9.0,1000.0,,1905,-1.0,0
121,영월,2007-12-17 11:00,-1.3,0.0,0.8,160,80.0,3.7,-6.6,995.0,1025.6,0.0,0.0,0.0,0.0,10.0,6.0,ScAs,9.0,1000.0,,1905,-1.0,0
121,영월,2007-12-17 12:00,-0.5,0.0,0.4,0,79.0,4.6,-3.8,993.9,1024.2,0.0,0.0,0.0,0.0,10.0,8.0,StNs,5.0,600.0,,1905,-1.0,0
121,영월,2007-12-17 13:00,0.0,0.0,0.6,160,83.0,4.6,-3.8,993.9,1024.2,0.0,0.0,0.0,0.0,10.0,8.0,StNs,5.0,600.0,,1905,-1.0,0
121,영월,2007-12-17 14:00,0.8,0.0,0.4,0,84.0,4.6,-3.8,993.9,1024.2,0.0,0.0,0.0,0.0,10.0,8.0,StNs,5.0,600.0,,1905,-1.0,0
121,영월,2007-12-17 15:00,0.9,0.1,0.3,0,82.0,5.4,-1.6,992.1,1022.2,0.0,0.0,0.0,0.0,10.0,8.0,StNs,5.0,500.0,1,190605,0.0,0
121,영월,2007-12-17 16:00,0.8,0.0,1.8,320,85.0,5.4,-1.6,992.1,1022.2,0.0,0.0,0.0,0.0,10.0,8.0,StNs,5.0,500.0,,1906,0.0,0
121,영월,2007-12-17 17:00,0.7,0.0,1.1,270,83.0,5.4,-1.6,992.1,1022.2,0.0,0.0,0.0,0.0,10.0,8.0,StNs,5.0,500.0,,19,0.0,0
121,영월,2007-12-17 18:00,0.7,0.0,1.6,290,80.0,5.2,-2.1,992.1,1022.1,0.0,0.0,0.0,0.0,4.0,4.0,Sc,10.0,900.0,,19,0.0,0
121,영월,2007-12-17 19:00,0.4,0.0,2.4,320,82.0,5.2,-2.1,992.1,1022.1,0.0,0.0,0.0,0.0,4.0,4.0,Sc,10.0,900.0,,19,0.0,0
121,영월,2007-12-17 20:00,-0.5,0.0,1.8,290,82.0,5.2,-2.1,992.1,1022.1,0.0,0.0,0.0,0.0,4.0,4.0,Sc,10.0,900.0,,19,0.0,0
121,영월,2007-12-17 21:00,-0.7,0.0,1.0,320,80.0,4.6,-3.8,992.0,1022.2,0.0,0.0,0.0,0.0,2.0,2.0,Sc,10.0,900.0,4,19,-0.8,0
121,영월,2007-12-17 22:00,-1.2,0.0,1.9,320,81.0,4.6,-3.8,992.0,1022.2,0.0,0.0,0.0,0.0,2.0,2.0,Sc,10.0,900.0,,19,-0.8,0
121,영월,2007-12-17 23:00,-2.7,0.0,0.9,200,82.0,4.6,-3.8,992.0,1022.2,0.0,0.0,0.0,0.0,2.0,2.0,Sc,10.0,900.0,,19,-0.8,0
121,영월,2007-12-18 0:00,-3.3,0.0,0.0,0,88.0,4.1,-5.4,992.7,1023.3,0.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,800.0,,19,-0.8,0
121,영월,2007-12-18 1:00,-4.3,0.0,2.0,270,89.0,4.1,-5.4,992.7,1023.3,0.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,800.0,,19,-0.8,0
121,영월,2007-12-18 2:00,-5.1,0.0,1.0,270,89.0,4.1,-5.4,992.7,1023.3,0.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,800.0,,,-0.8,0
121,영월,2007-12-18 3:00,-5.3,0.0,1.2,270,88.0,3.4,-7.7,993.5,1024.3,0.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1000.0,4,,-4.4,0
121,영월,2007-12-18 4:00,-6.6,0.0,1.5,270,88.0,3.4,-7.7,993.5,1024.3,0.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1000.0,,,-4.4,0
121,영월,2007-12-18 5:00,-7.0,0.0,1.4,270,87.0,3.4,-7.7,993.5,1024.3,0.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1000.0,,19,-4.4,0
121,영월,2007-12-18 6:00,-7.0,0.0,0.4,0,87.0,2.9,-9.7,993.6,1024.7,0.0,0.0,0.0,0.0,10.0,10.0,Sc,8.0,80.0,,1916,-4.4,0
121,영월,2007-12-18 7:00,-7.1,0.0,0.9,270,87.0,2.9,-9.7,993.6,1024.7,0.0,0.0,0.0,0.0,10.0,10.0,Sc,8.0,80.0,,16,-4.4,0
121,영월,2007-12-18 8:00,-7.3,0.0,0.3,0,87.0,2.9,-9.7,993.6,1024.7,0.0,0.0,0.0,0.0,10.0,10.0,Sc,8.0,80.0,,16,-4.4,0
121,영월,2007-12-18 9:00,-6.5,0.0,0.1,0,87.0,3.1,-9.1,993.7,1024.7,0.0,0.0,0.0,0.0,6.0,6.0,Sc,9.0,100.0,4,1916,-2.6,0
121,영월,2007-12-18 10:00,-4.4,0.0,0.3,0,89.0,3.1,-9.1,993.7,1024.7,0.7,0.0,0.0,0.0,6.0,6.0,Sc,9.0,100.0,,19,-2.6,0
121,영월,2007-12-18 11:00,-2.9,0.0,0.4,0,89.0,3.1,-9.1,993.7,1024.7,0.3,0.0,0.0,0.0,6.0,6.0,Sc,9.0,100.0,,19,-2.6,0
121,영월,2007-12-18 12:00,-1.7,0.0,0.6,140,89.0,4.7,-3.5,993.6,1024.1,0.4,0.0,0.0,0.0,7.0,7.0,Sc,10.0,800.0,,19,-2.6,0
121,영월,2007-12-18 13:00,0.6,0.0,0.6,360,66.0,4.7,-3.5,993.6,1024.1,0.4,0.0,0.0,0.0,7.0,7.0,Sc,10.0,800.0,,19,-2.6,0
121,영월,2007-12-18 14:00,0.9,0.0,0.8,200,63.0,4.7,-3.5,993.6,1024.1,0.3,0.0,0.0,0.0,7.0,7.0,Sc,10.0,800.0,,,-2.6,0
121,영월,2007-12-18 15:00,2.7,0.0,2.5,200,55.0,4.2,-5.2,992.0,1021.9,0.6,0.0,0.0,0.0,2.0,2.0,Sc,11.0,1500.0,1,,0.8,0
121,영월,2007-12-18 16:00,1.2,0.0,3.7,180,61.0,4.2,-5.2,992.0,1021.9,1.0,0.0,0.0,0.0,2.0,2.0,Sc,11.0,1500.0,,,0.8,0
121,영월,2007-12-18 17:00,0.4,0.0,0.5,230,65.0,4.2,-5.2,992.0,1021.9,0.6,0.0,0.0,0.0,2.0,2.0,Sc,11.0,1500.0,,,0.8,0
121,영월,2007-12-18 18:00,-0.6,0.0,1.2,250,69.0,4.0,-5.7,993.0,1023.3,0.0,0.0,0.0,0.0,2.0,2.0,Sc,11.0,1300.0,,,0.8,0
121,영월,2007-12-18 19:00,-1.4,0.0,1.9,290,72.0,4.0,-5.7,993.0,1023.3,0.0,0.0,0.0,0.0,2.0,2.0,Sc,11.0,1300.0,,,0.8,0
121,영월,2007-12-18 20:00,-2.7,0.0,0.8,70,78.0,4.0,-5.7,993.0,1023.3,0.0,0.0,0.0,0.0,2.0,2.0,Sc,11.0,1300.0,,,0.8,0
121,영월,2007-12-18 21:00,-3.8,0.0,0.1,0,82.0,3.6,-6.9,993.5,1024.2,0.0,0.0,0.0,0.0,1.0,1.0,Sc,11.0,1200.0,4,,-2.1,0
121,영월,2007-12-18 22:00,-4.6,0.0,0.0,0,85.0,3.6,-6.9,993.5,1024.2,0.0,0.0,0.0,0.0,1.0,1.0,Sc,11.0,1200.0,,,-2.1,0
121,영월,2007-12-18 23:00,-4.7,0.0,0.3,0,87.0,3.6,-6.9,993.5,1024.2,0.0,0.0,0.0,0.0,1.0,1.0,Sc,11.0,1200.0,,,-2.1,0
121,영월,2007-12-19 0:00,-5.7,0.0,0.5,20,88.0,3.3,-8.1,993.8,1024.7,0.0,0.0,0.0,0.0,3.0,3.0,Sc,11.0,800.0,,19,-2.1,0
121,영월,2007-12-19 1:00,-5.1,0.0,0.0,0,87.0,3.3,-8.1,993.8,1024.7,0.0,0.0,0.0,0.0,3.0,3.0,Sc,11.0,800.0,,19,-2.1,0
121,영월,2007-12-19 2:00,-5.3,0.0,0.6,340,86.0,3.3,-8.1,993.8,1024.7,0.0,0.0,0.0,0.0,3.0,3.0,Sc,11.0,800.0,,19,-2.1,0
121,영월,2007-12-19 3:00,-5.7,0.0,1.1,270,87.0,3.3,-8.3,993.5,1024.4,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,700.0,4,19,-4.0,0
121,영월,2007-12-19 4:00,-5.1,0.0,0.8,250,86.0,3.3,-8.3,993.5,1024.4,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,700.0,,19,-4.0,0
121,영월,2007-12-19 5:00,-4.9,0.0,0.4,0,86.0,3.3,-8.3,993.5,1024.4,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,700.0,,19,-4.0,0
121,영월,2007-12-19 6:00,-4.9,0.0,1.3,320,86.0,3.5,-7.5,992.9,1023.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,600.0,,19,-4.0,0
121,영월,2007-12-19 7:00,-5.3,0.0,1.4,320,87.0,3.5,-7.5,992.9,1023.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,600.0,,19,-4.0,0
121,영월,2007-12-19 8:00,-5.2,0.0,0.6,320,87.0,3.5,-7.5,992.9,1023.7,0.0,0.0,0.0,0.0,0.0,0.0,Sc,11.0,600.0,,19,-4.0,0
121,영월,2007-12-19 9:00,-4.8,0.0,0.8,250,87.0,3.6,-7.3,993.2,1024.0,0.0,0.0,0.0,0.0,6.0,6.0,St,6.0,200.0,4,19,-1.5,0
121,영월,2007-12-19 10:00,-4.5,0.0,1.7,250,87.0,3.6,-7.3,993.2,1024.0,0.0,0.0,0.0,0.0,6.0,6.0,St,6.0,200.0,,19,-1.5,0
121,영월,2007-12-19 11:00,-1.8,0.0,0.9,290,80.0,3.6,-7.3,993.2,1024.0,0.3,0.0,0.0,0.0,6.0,6.0,St,6.0,200.0,,19,-1.5,0
121,영월,2007-12-19 12:00,1.1,0.0,1.3,90,62.0,4.2,-5.1,992.4,1022.5,1.0,0.0,0.0,0.0,1.0,1.0,Sc,10.0,1000.0,,19,-1.5,0
121,영월,2007-12-19 13:00,2.3,0.0,1.6,270,51.0,4.2,-5.1,992.4,1022.5,1.0,0.0,0.0,0.0,1.0,1.0,Sc,10.0,1000.0,,,-1.5,0
121,영월,2007-12-19 14:00,3.3,0.0,2.2,250,43.0,4.2,-5.1,992.4,1022.5,1.0,0.0,0.0,0.0,1.0,1.0,Sc,10.0,1000.0,,,-1.5,0
121,영월,2007-12-19 15:00,3.4,0.0,3.7,180,38.0,3.0,-9.4,991.0,1020.7,1.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1500.0,1,,6.0,0
121,영월,2007-12-19 16:00,2.7,0.0,3.0,250,40.0,3.0,-9.4,991.0,1020.7,1.0,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1500.0,,,6.0,0
121,영월,2007-12-19 17:00,1.4,0.0,2.1,270,41.0,3.0,-9.4,991.0,1020.7,0.6,0.0,0.0,0.0,0.0,0.0,Sc,10.0,1500.0,,,6.0,0
